,Time,Resistance
unit,second,ohm
0,0.0,3.61458496
1,0.019638005,3.61724
2,0.039183585,3.6176544
3,0.05895831,3.6175344
4,0.078752495,3.61762464
5,0.09847107,3.61801216
6,0.11800962,3.61818016
7,0.137621086,3.6178048
8,0.157474199,3.61729408
9,0.177218886,3.61694272
10,0.196821545,3.617904
11,0.216530887,3.61833632
12,0.236134485,3.61783808
13,0.255682909,3.61734272
14,0.27539154,3.61778048
15,0.295032554,3.61791616
16,0.314803509,3.61711456
17,0.33470124,3.61803616
18,0.35448365,3.61873664
19,0.37438936,3.61805408
20,0.394233677,3.61849824
21,0.414120791,3.61758496
22,0.560188148,3.61887008
23,0.579775636,3.61781664
24,0.599402743,3.6186
25,0.619217516,3.61814656
26,0.638970845,3.61808704
27,0.65862435,3.61734464
28,0.678278112,3.6175488
29,0.697785808,3.61742304
30,0.717560315,3.61751296
31,0.73739722,3.61788256
32,0.75730738,3.6181888
33,0.777227824,3.6183328
34,0.79681717,3.61859424
35,0.8165252,3.61711104
36,0.836244839,3.6172128
37,0.856135026,3.6163168
38,0.876059929,3.61850432
39,0.895651264,3.61833856
40,0.915284206,3.61811072
41,0.935289308,3.61822464
42,0.95501221,3.61846848
43,0.974622176,3.61686688
44,0.994171351,3.61748864
45,1.013811795,3.61808064
46,1.033563901,3.61811072
47,1.053069004,3.61791264
48,1.072648206,3.61660864
49,1.09216671,3.61763904
50,1.111722263,3.61730272
51,1.131190192,3.61675872
52,1.150908438,3.61778048
53,1.17050177,3.61776832
54,1.190066699,3.61758496
55,1.209659228,3.61744704
56,1.229317909,3.61674048
57,1.248760915,3.61738688
58,1.26849515,3.61791264
59,1.288050473,3.61809856
60,1.30751832,3.61718912
61,1.327022153,3.6173808
62,1.346580204,3.61819488
63,1.366059568,3.61737472
64,1.385473197,3.61819488
65,1.405005827,3.6169808
66,1.424577827,3.61803296
67,1.444108506,3.61644032
68,1.463667755,3.6179008
69,1.483298738,3.61749472
70,1.502794167,3.61838688
71,1.522332404,3.61724928
72,1.667840663,3.61711648
73,1.687563834,3.61842624
74,1.707245236,3.61799648
75,1.726942482,3.6183808
76,1.746628071,3.61858272
77,1.76630522,3.6173632
78,1.785815119,3.61742336
79,1.805382462,3.61779872
80,1.825208139,3.61709888
81,1.844653179,3.61711104
82,1.864134074,3.61630944
83,1.883817242,3.6170688
84,1.90343594,3.61706304
85,1.922933625,3.61649504
86,1.942354977,3.61836864
87,1.961765229,3.61778048
88,1.981234154,3.61781632
89,2.000718056,3.61752512
90,2.020157521,3.61844448
91,2.039753439,3.6174288
92,2.059195744,3.61654304
93,2.078814723,3.61649504
94,2.098388914,3.61814048
95,2.117967243,3.61660288
96,2.137478766,3.61768704
97,2.157075389,3.61701472
98,2.176631341,3.61717664
99,2.196192074,3.61700896
100,2.216118701,3.61658528
101,2.235772348,3.6161616
102,2.255323087,3.61604768
103,2.27488323,3.61611328
104,2.294392464,3.61588576
105,2.313934145,3.61632704
106,2.333569234,3.61626368
107,2.353109957,3.6161616
108,2.372597357,3.6157952
109,2.392210686,3.61647712
110,2.411892496,3.61669312
111,2.431527377,3.61585536
112,2.451390923,3.6160112
113,2.471367381,3.61647712
114,2.491247093,3.61607744
115,2.510862773,3.61590368
116,2.53051166,3.615928
117,2.550424277,3.61630944
118,2.570122713,3.61635712
119,2.589773633,3.61546752
120,2.609592824,3.61671712
121,2.756824503,3.61552128
122,2.776567752,3.61668736
123,2.796220242,3.61605952
124,2.815784572,3.61588544
125,2.835548296,3.61636288
126,2.855474747,3.61650688
127,2.875270319,3.61614976
128,2.894823237,3.6161616
129,2.91446764,3.6166096
130,2.934319134,3.61602976
131,2.954195728,3.61532928
132,2.973941821,3.61569344
133,2.993586953,3.61564544
134,3.013064815,3.61524544
135,3.032804344,3.61666336
136,3.052547351,3.61537728
137,3.072300773,3.61680704
138,3.092115261,3.61602368
139,3.111686586,3.61583744
140,3.13138164,3.61608352
