,Time,Resistance
unit,second,ohm
0,0.0,396.938304
1,35.828674802,396.899264
2,35.86668421,396.866112
3,35.903935836,396.884128
4,35.941408814,396.851104
5,35.978947068,396.7392
6,36.016290982,396.471776
7,36.053629107,395.423808
8,36.091080891,389.671328
9,36.128511546,375.6168
10,36.165973969,373.571968
11,36.203382293,372.879168
12,36.240740087,373.677088
13,36.27812112,374.122464
14,36.315650599,373.746112
15,36.352919152,372.547872
16,36.390379404,372.096544
17,36.427817631,370.888384
18,36.465012795,370.463968
19,36.502435652,369.603136
20,36.539925944,369.033664
21,36.577374934,368.558336
22,36.614879368,368.166944
23,36.652012331,368.118912
24,36.689580269,367.682624
25,36.72701977,367.513408
26,36.764368924,367.45936
27,36.801684932,367.47136
28,36.839187086,367.465376
29,36.876414211,367.45936
30,36.913835181,367.567456
31,36.951276861,367.58848
32,36.988706808,367.651552
33,37.026169163,367.652576
34,37.063550469,367.688608
35,37.100923311,367.54944
36,37.138288321,367.643584
37,37.175650434,367.847712
38,37.213053927,368.061888
39,37.25062226,368.07392
40,37.287934241,368.064864
41,37.325362727,368.124896
42,37.362641526,368.127936
43,37.400147192,368.010816
44,37.437559443,368.08288
45,37.474929925,368.27504
46,37.512319281,368.236
47,37.549998182,368.293056
48,37.588504465,368.404096
49,37.62660139,368.266016
50,37.664100871,368.356032
51,37.701458129,368.456224
52,37.738817371,368.417152
53,37.776350458,368.444192
54,37.813698231,368.365088
55,37.851173283,368.36512
56,37.88867984,368.429184
57,37.925938041,368.36512
58,37.963194671,367.041088
59,38.000889974,367.209184
60,38.038322274,365.9872
61,38.076640436,353.33536
62,38.114252615,312.608256
63,38.152730253,283.003072
64,38.191259044,271.595264
65,38.229689565,252.671136
66,38.266971166,241.69168
67,38.304451647,239.825232
68,38.34196299,247.789504
69,38.38027035,251.126704
70,38.417644351,280.058144
71,38.455103769,302.62592
72,38.492598302,344.567456
73,38.529992612,365.210592
74,38.567154976,368.347072
75,38.604699154,368.558304
76,38.642148939,368.597312
77,38.679527974,368.543296
78,38.716874556,364.421056
79,38.754268076,322.836096
80,38.791683917,251.417952
81,38.829176546,246.65744
82,38.866640427,217.700896
83,38.904904914,204.4704
84,38.942493145,196.660336
85,38.979999955,190.442416
86,39.018489502,185.001056
87,39.056830374,177.62616
88,39.094284673,173.58832
89,39.131808923,171.895664
90,39.170237147,169.402272
91,39.207469692,165.79784
92,39.244870335,165.408432
93,39.282547591,162.882016
94,39.320960738,161.30752
95,39.359514473,159.928208
96,39.397827851,158.817152
97,39.435298323,158.4528
98,39.472712045,158.551872
99,39.510183035,156.103536
100,39.54844274,156.593984
101,39.585703509,156.669056
102,39.623196827,156.151568
103,39.660617993,156.796192
104,39.697926521,156.775184
105,39.735462404,160.376624
106,39.773117146,160.650912
107,39.811429396,161.48768
108,39.848859264,168.77568
109,39.886436679,169.889728
110,39.924705993,175.419056
111,39.962075392,178.906416
112,39.999562603,187.359344
113,40.037105367,189.45536
114,40.075389984,191.701424
115,40.112899292,195.852624
116,40.150295943,197.744128
117,40.18866274,194.922896
118,40.226029,202.11256
119,40.263600492,209.625408
120,40.300981695,226.071472
121,40.33830615,234.212832
122,40.375725318,231.547712
123,40.413210457,215.64736
124,40.45065802,208.998896
125,40.48916748,194.470544
126,40.527496538,190.030048
127,40.564970998,179.216704
128,40.602461382,166.471424
129,40.640920617,160.52376
130,40.678330895,154.115616
131,40.715452957,151.392992
132,40.752931478,147.011824
133,40.790286563,142.750896
134,40.827642742,141.545728
135,40.865121842,138.338656
136,40.902690062,136.546944
137,40.940124623,135.402864
138,40.978343488,133.453976
139,41.015755345,131.734312
140,41.053375783,129.78648
141,41.090736553,126.711528
142,41.12812018,123.54048
143,41.165538654,121.907888
144,41.202883002,119.778856
145,41.24029111,115.909176
146,41.277779106,114.367824
147,41.31507503,112.687464
148,41.35247919,110.378736
149,41.389921084,109.668184
150,41.427322257,109.625088
151,41.464587097,109.264808
152,41.502148207,110.032424
153,41.539764026,112.227144
154,41.578074407,116.707032
155,41.615415144,112.844632
156,41.6528867,108.37316
157,41.690324144,105.262648
158,41.728712968,102.31544
159,41.766132111,100.581016
160,41.803790041,99.0808576
161,41.842061019,98.3372736
162,41.879369879,98.4243456
163,41.916947924,97.4555968
164,41.955202828,96.647904
165,41.992722411,95.838272
166,42.030119203,94.7094272
167,42.067479468,93.2402816
168,42.104939891,93.3393472
169,42.142425438,93.637632
170,42.180894689,93.8898176
171,42.218283053,94.5703552
172,42.255588114,96.6028672
173,42.293065424,98.0750272
174,42.33043309,98.002976
175,42.367727593,97.611712
176,42.405165056,98.0389952
177,42.4425978,98.8136768
178,42.48005133,86.4169088
179,42.517557248,80.7173312
180,42.554800958,77.0684608
181,42.592262012,77.0073472
182,42.629797337,79.0069248
183,42.668202004,80.8404096
184,42.705532832,85.6103488
185,42.74285485,99.2589824
186,42.78042414,99.5392384
187,42.817851398,93.6766656
188,42.855097127,92.3516096
189,42.892627589,92.0503296
190,42.930053171,91.303744
