,Time,Resistance
unit,second,ohm
0,0.0,270.26528
1,57.667447482,270.274272
2,57.704865665,270.286304
3,57.742351603,270.283328
4,57.779593771,270.234176
5,57.817009487,270.262304
6,57.854500321,270.246176
7,57.892293001,270.183168
8,57.930388234,270.099072
9,57.967816079,270.30432
10,58.005295681,270.34336
11,58.043967521,270.310368
12,58.082300687,269.638656
13,58.119667626,244.314192
14,58.157158624,100.187248
15,58.195522585,107.796344
16,58.232988295,197.059168
17,58.27036237,267.253328
18,58.307737728,270.045024
19,58.345217203,269.62064
20,58.383521084,147.748576
21,58.421235604,190.652176
22,58.459648701,269.921952
23,58.498292395,164.031424
24,58.536725919,110.764664
25,58.575081613,110.915872
26,58.612475382,117.419392
27,58.650026805,136.795136
28,58.688199404,181.24184
29,58.725562297,163.191536
30,58.762938688,167.064272
31,58.800609521,179.568432
32,58.838014972,202.738816
33,58.875483036,241.561648
34,58.913904599,204.419072
35,58.95244705,136.72008
36,58.990890633,112.442064
37,59.028044317,100.018136
38,59.065630151,107.112784
39,59.103134683,115.314352
40,59.141438441,117.75072
41,59.178903854,120.653392
42,59.216258631,119.94572
43,59.253707429,120.54432
44,59.291215334,122.288
45,59.328422461,123.764424
46,59.365832404,127.775344
47,59.403348826,131.401856
48,59.440779551,140.240496
49,59.479197089,140.634864
50,59.51651018,132.079512
51,59.554041423,113.016448
52,59.591517022,95.3074624
53,59.630087182,92.0488384
54,59.668558222,91.9307456
55,59.707012821,92.7103488
56,59.744321239,92.6893376
57,59.78170336,90.35952
58,59.819199924,85.3015232
59,59.856531688,82.413984
60,59.893819272,79.5567168
61,59.931211367,78.6470208
62,59.968809604,81.6764096
63,60.006186083,107.15584
64,60.043350358,147.519312
65,60.080852756,139.972192
66,60.118485922,129.380856
67,60.156812787,121.953664
68,60.194295938,112.776288
69,60.231630744,101.48128
70,60.269084547,85.8559872
71,60.306385522,80.8747712
72,60.343920989,78.3697344
73,60.382434741,76.9757184
74,60.420865155,76.157088
75,60.458230794,75.3384576
76,60.495592042,75.2112704
77,60.533148316,75.2603968
78,60.571407809,75.4074944
79,60.608782028,76.1390656
80,60.646417012,76.993728
81,60.683637206,77.8103616
82,60.721181843,78.2406528
83,60.758510492,79.1954816
84,60.796222115,80.1131648
85,60.834674966,80.6015936
86,60.872676768,81.1999872
87,60.910383203,81.48928
88,60.948617145,81.85952
89,60.986155431,83.485888
90,61.023606314,84.4406208
91,61.061054176,85.9880576
92,61.098355059,86.8827584
93,61.135769367,87.3130368
94,61.17332402,88.4990144
95,61.210535374,89.5167872
96,61.248107648,89.4507456
97,61.285395146,89.3306752
98,61.322874998,91.972768
99,61.360112709,90.682752
100,61.397600178,89.1285248
101,61.4351489,87.63536
102,61.473519015,87.3430656
103,61.510897931,86.6355904
104,61.548333371,85.7648256
