,Time,Resistance
unit,second,ohm
0,0.0,1.96105936
1,0.144582677,1.96178784
2,0.1644423,1.96133328
3,0.184259127,1.96154336
4,0.204136703,1.96174592
5,0.223956957,1.9614952
6,0.243743556,1.96055056
7,0.263542628,1.96167424
8,0.283451984,1.9614952
9,0.303389971,1.96111888
10,0.32326778,1.961776
11,0.343172498,1.96206256
12,0.363093883,1.96163312
13,0.383017827,1.9611072
14,0.402904738,1.96150704
15,0.422836579,1.96062816
16,0.442819224,1.96146528
17,0.462626584,1.96072432
18,0.482436463,1.96104096
19,0.502200632,1.96125552
20,0.522162621,1.96147728
21,0.542020315,1.96138736
22,0.56182576,1.9614952
23,0.581674865,1.96139328
24,0.601487549,1.96067632
25,0.621273779,1.96096912
26,0.641153025,1.96089216
27,0.661043563,1.96089808
28,0.680980824,1.96060432
29,0.70073075,1.96057456
30,0.720597381,1.96055648
31,0.740485876,1.9612856
32,0.760310673,1.96041408
33,0.780218484,1.96021712
34,0.799974746,1.9606344
35,0.81990659,1.96131536
36,0.839694579,1.96091024
37,0.859641507,1.96064656
38,0.879494965,1.96039008
39,0.899372783,1.9600792
40,0.919294556,1.96028224
41,0.939035683,1.96087456
42,0.958807028,1.95999552
43,0.97868346,1.96184208
44,0.998372031,1.96033616
45,1.018211507,1.9590904
46,1.349922402,1.9597592
47,1.369409907,1.96027392
48,1.389085403,1.95934816
49,1.408758217,1.95959904
50,1.428407594,1.9592824
51,1.448162456,1.95974752
52,1.46810328,1.96014208
53,1.488192771,1.95974128
54,1.508162079,1.96016
55,1.528131277,1.95897648
56,1.548019217,1.95888832
57,1.56806263,1.95986736
58,1.588047486,1.9596936
59,1.608003984,1.95936608
60,1.628034547,1.95906032
61,1.648041623,1.95987312
62,1.668032417,1.95966528
63,1.688047329,1.96007728
64,1.708009824,1.9592824
65,1.728040231,1.95890608
66,1.748030013,1.95955136
67,1.767973929,1.95989728
68,1.78792332,1.9593544
69,1.807942391,1.96016592
70,1.827954727,1.95954512
71,1.848043993,1.95961712
72,1.868040091,1.95941424
73,1.88803657,1.95890608
74,1.908079183,1.95869712
75,1.928086721,1.9598552
76,1.94804311,1.95865536
77,1.968045106,1.95953296
78,1.988053941,1.958852
79,2.008043268,1.95932416
80,2.028049383,1.95930624
81,2.048076411,1.95900656
82,2.068153381,1.95837344
83,2.08816657,1.95888208
84,2.108044476,1.95777648
85,2.128041435,1.95912592
86,2.274388806,1.95841504
87,2.294410021,1.95882272
88,2.314338576,1.95793808
89,2.334358176,1.95819488
90,2.35438456,1.959156
91,2.374529601,1.95806976
92,2.394476869,1.95840896
93,2.414524178,1.9576096
94,2.434530397,1.95969456
95,2.454468217,1.9584688
96,2.474514208,1.95816496
