,Time,Resistance
unit,second,ohm
0,0.0,5.28423264
1,0.515985393,5.26198496
2,0.662401315,5.25534336
3,0.682205549,5.25919584
4,0.701861353,5.2573856
5,0.721508795,5.2553792
6,0.741258089,5.25270976
7,0.76114817,5.25313888
8,0.781066162,5.25326528
9,0.800828038,5.25018688
10,0.820561529,5.2458224
11,0.840286557,5.24459648
12,0.859936815,5.24239488
13,0.879689811,5.23916864
14,0.899330153,5.23953952
15,0.918951516,5.23729376
16,0.938915143,5.2362
17,0.958637916,5.23523904
18,0.978442195,5.2349104
19,0.998226521,5.2318176
20,1.017954118,5.23090272
21,1.037690486,5.23032416
22,1.057535885,5.22912448
23,1.07725416,5.22703424
24,1.097106112,5.22702848
25,1.116856137,5.22519456
26,1.136502742,5.22505664
27,1.15596529,5.22362912
28,1.175419467,5.2248
29,1.194997889,5.22377248
30,1.214677269,5.2235408
31,1.234291522,5.22141472
32,1.253860537,5.22041568
33,1.273449484,5.2205296
34,1.293112309,5.21832512
35,1.312823121,5.21839808
36,1.332439582,5.21627712
37,1.35208248,5.21533248
38,1.498157665,5.2144848
39,1.518056257,5.21260992
40,1.537762577,5.21410272
41,1.557637908,5.21476544
42,1.577316831,5.21305088
43,1.596997006,5.21204288
44,1.616569301,5.21144352
45,1.636234142,5.21237024
46,1.65589676,5.21093088
47,1.675539799,5.2111584
48,1.695198255,5.210184
49,1.714886542,5.2109728
50,1.734631626,5.21032192
51,1.754334703,5.20963424
52,1.774206547,5.2095696
53,1.793939422,5.20915744
54,1.813646784,5.208984
55,1.8333856,5.209248
56,1.853159172,5.21029792
57,1.872967998,5.20876832
58,1.89296248,5.20701376
59,1.912750629,5.2074432
60,1.932748016,5.20759808
61,1.952565391,5.20666656
62,1.972444043,5.20546112
63,1.992204012,5.20617184
64,2.011962371,5.20612384
65,2.03186391,5.2067264
66,2.051625792,5.20459712
67,2.071384824,5.20352064
68,2.09102082,5.2027984
69,2.110826277,5.20325696
70,2.13064048,5.20218368
71,2.150431466,5.2014848
72,2.170077208,5.20143648
73,2.189733182,5.20229088
74,2.209541001,5.20129248
75,2.229323498,5.20074368
76,2.249083584,5.19926272
77,2.268768923,5.19885696
78,2.288467579,5.19892256
79,2.308186096,5.19600192
80,2.328062692,5.18593728
81,2.347962712,5.17914016
82,2.367921094,5.17529536
83,2.387869325,5.1764432
84,2.407746504,5.17597152
85,2.427659825,5.17562304
86,2.447392489,5.1363568
87,2.5929644,5.13447392
88,2.612815806,5.13178528
89,2.632593329,5.13012416
90,2.65224246,5.12964192
91,2.67213988,5.129624
92,2.691868923,5.12723648
93,2.711820786,5.12274944
94,2.731636354,5.12018336
95,2.751204208,5.12023168
96,2.77090426,5.12157728
97,2.790620097,5.12047232
98,2.810472132,5.12033408
99,2.830354417,5.12064928
100,2.850163297,5.1203104
101,2.870034785,5.11923776
102,2.88974571,5.11950816
103,2.909534078,5.11938176
104,2.92919101,5.11803104
105,2.948803447,5.11885696
106,2.968534848,5.11822272
