,Time,Resistance
unit,second,ohm
0,0.0,3.66646368
1,0.145174966,3.6652944
2,0.164868091,3.66517408
3,0.18467619,3.66601664
4,0.2044378,3.66491712
5,0.223985255,3.66498784
6,0.243623512,3.66439104
7,0.263303709,3.66449952
8,0.282909099,3.66449376
9,0.302674825,3.66372864
10,0.32229462,3.6634944
11,0.34188774,3.66347648
12,0.361483664,3.66408032
13,0.381109122,3.66299872
14,0.400709416,3.66218496
15,0.420492457,3.66282464
16,0.440130907,3.66236512
17,0.459802756,3.66213696
18,0.479375199,3.66141312
19,0.498947072,3.66114848
20,0.518639253,3.66098048
21,0.538400322,3.6614368
22,0.558229455,3.6622752
23,0.577941974,3.66165664
24,0.59752853,3.66054496
25,0.616988049,3.6608032
26,0.636602427,3.6600432
27,0.656179568,3.66029888
28,0.675774142,3.6597376
29,0.695412152,3.65924768
30,0.715140043,3.66006752
31,0.734961318,3.6591456
32,0.754695886,3.65991136
33,0.774509822,3.65966528
34,0.79434725,3.66049696
35,0.814127455,3.65822368
36,0.833894223,3.65820576
37,0.853904681,3.65833184
38,0.873842056,3.65680576
39,0.893653688,3.6567216
40,0.913306676,3.65682976
41,0.933063648,3.65719552
42,0.952728698,3.65712384
43,0.97231566,3.65595584
44,0.99190391,3.65601632
45,1.011408395,3.65591968
46,1.030945078,3.65161056
47,1.362807165,3.65258432
48,1.382326717,3.6518
49,1.401874484,3.65212448
50,1.421483915,3.65167008
51,1.441060582,3.65164032
52,1.460777914,3.65215424
53,1.480485309,3.6510368
54,1.500294358,3.65097632
55,1.520314118,3.6499648
56,1.540355918,3.65251232
57,1.560152321,3.65085664
58,1.579833124,3.65135232
59,1.599660744,3.65075456
60,1.619410936,3.65174624
61,1.639030929,3.65106432
62,1.658726305,3.6505744
63,1.678590067,3.65134624
64,1.698327867,3.65135232
65,1.717947621,3.65004896
66,1.737679226,3.65154432
67,1.757548645,3.64924096
68,1.77720616,3.6498928
69,1.796719818,3.65011456
70,1.816232509,3.65041824
71,1.835714393,3.65059264
72,1.855241887,3.64955872
73,1.87479516,3.6499648
74,1.894486837,3.65067616
75,1.914060309,3.65036416
76,1.93381076,3.64972448
77,1.953677774,3.64958304
78,1.973656367,3.64904288
79,1.993291638,3.64848096
80,2.012903537,3.64940288
81,2.032769601,3.64863136
82,2.052600871,3.64946912
83,2.072198826,3.64925888
84,2.091767146,3.64909088
85,2.111378145,3.64828928
86,2.131037366,3.64833088
87,2.277011081,3.64803392
88,2.296690459,3.64694336
89,2.316328778,3.64701568
90,2.336078009,3.64693792
91,2.355742471,3.64663328
92,2.375317302,3.647424
93,2.394861414,3.64663968
94,2.414283369,3.64629152
95,2.433684052,3.64735776
96,2.45319442,3.64758304
97,2.472878471,3.64719584
98,2.492512391,3.6465616
99,2.512262525,3.64644128
100,2.531875342,3.64112512
101,2.551444077,3.64068704
102,2.570916267,3.64456416
103,2.590633273,3.64729152
104,2.610442133,3.6422304
105,2.630119849,3.63862304
106,2.649921659,3.63672736
107,2.66955313,3.63553792
108,2.689008565,3.63509984
109,2.708632421,3.63400672
110,2.728312558,3.6344304
111,2.748091561,3.63757792
112,2.767733723,3.63769824
113,2.787613137,3.63339616
114,2.807531069,3.63172064
115,2.827296733,3.63169632
116,2.846990596,3.62956672
117,2.866922216,3.62525376
118,2.886834323,3.62690592
119,2.906690118,3.62843744
120,2.926539962,3.63036288
121,2.946191861,3.62717632
122,2.965954364,3.62621184
123,2.985671429,3.62484832
124,3.005320969,3.6231728
125,3.025000628,3.6198352
126,3.044768464,3.62058336
127,3.06443126,3.6218272
128,3.084237379,3.6225984
129,3.104174643,3.62018368
130,3.124018865,3.61883168
131,3.143793744,3.62015968
132,3.163577174,3.61860992
133,3.183303339,3.61600832
134,3.202921726,3.61677184
135,3.22233934,3.6145968
136,3.368388864,3.61346496
137,3.388184563,3.61548256
138,3.407819581,3.61534432
139,3.427469165,3.61446496
140,3.447004076,3.61356704
141,3.466706529,3.61469248
142,3.486250143,3.61392704
143,3.50583152,3.61277696
144,3.525348737,3.61270144
145,3.544908607,3.6119776
146,3.564493968,3.61327552
147,3.584032148,3.6119776
148,3.603668272,3.61240096
149,3.623331866,3.61383072
150,3.642872341,3.61305312
151,3.662608346,3.61273696
152,3.682318832,3.61285504
153,3.701995802,3.61207712
154,3.721567615,3.61192928
155,3.741081164,3.62744992
156,3.760767837,3.6666336
157,3.780418903,3.64081312
158,3.800095097,3.61547072
159,3.819806547,3.60966816
160,3.839384672,3.60942176
161,3.858980019,3.60847808
162,3.878706168,3.61091744
163,3.898492623,3.61932736
164,3.918406217,3.65428448
165,3.938196695,3.65466624
166,3.957843899,3.64475648
167,3.977429488,3.6249264
168,3.997216149,3.6152064
169,4.016851303,3.60702496
170,4.036574656,3.60079904
171,4.056350971,3.59286688
172,4.076072394,3.59564224
173,4.09581632,3.59999136
174,4.115624942,3.60507488
175,4.135386957,3.60409312
176,4.155118961,3.60891392
177,4.17487097,3.61374688
178,4.194563533,3.61081568
179,4.214129534,3.6029744
180,4.233802213,3.59585824
181,4.253521533,3.59076064
182,4.273031363,3.58997088
183,4.292614776,3.58895936
184,4.312225102,3.59260256
185,4.459476078,3.58977312
186,4.479117319,3.5874272
187,4.498835368,3.58495808
188,4.518605988,3.58431808
189,4.538324837,3.58401792
190,4.557958696,3.58724384
191,4.577701431,3.58891136
192,4.597486839,3.5884688
193,4.617358992,3.58879104
194,4.637117755,3.59004928
195,4.656803081,3.58949664
196,4.676392516,3.5868416
197,4.696156556,3.58222496
198,4.715849016,3.58286464
199,4.735473503,3.58288864
200,4.755193996,3.58172064
201,4.774676472,3.5824144
202,4.794201284,3.58358816
203,4.813849542,3.58663744
204,4.833717397,3.58669728
205,4.85378646,3.5864
206,4.873565893,3.5877152
207,4.893306978,3.58455584
208,4.912990617,3.58226688
209,4.932854495,3.58091456
210,4.952877016,3.58048864
211,4.972535194,3.5811584
212,4.992357903,3.57996288
213,5.012165739,3.58165056
214,5.031756251,3.58276224
215,5.051456617,3.58472384
216,5.071110311,3.58362464
217,5.090644081,3.58439616
218,5.110363868,3.58246848
219,5.130177051,3.58102624
220,5.150029572,3.57907136
221,5.169956601,3.5788336
222,5.189850795,3.57848576
223,5.209607658,3.57871968
224,5.229223362,3.57908288
225,5.248990713,3.5788336
226,5.268901589,3.58060896
227,5.288827308,3.58160864
228,5.308663294,3.58269664
229,5.328467201,3.58237472
230,5.348260865,3.58093888
231,5.367978316,3.58003488
232,5.387589275,3.57905312
233,5.407345561,3.57794752
234,5.427097342,3.57853344
235,5.572561284,3.57924512
236,5.592180692,3.576608
237,5.611739819,3.57580576
238,5.631461832,3.57532224
239,5.651223335,3.57578208
240,5.67093161,3.57522016
241,5.690649227,3.57642176
242,5.710401395,3.5773136
243,5.730025599,3.57792384
244,5.749790676,3.57791776
245,5.769545612,3.57748768
246,5.789232392,3.57673408
247,5.808930145,3.57580576
248,5.82857076,3.57592
249,5.848572346,3.57645184
250,5.86807951,3.57600992
251,5.887748758,3.57615168
252,5.90736822,3.57598016
253,5.927072457,3.57634336
254,5.946656391,3.57661984
255,5.966419067,3.57713344
256,5.986207095,3.57639168
257,6.005982122,3.575112
258,6.025700792,3.57583648
259,6.045385692,3.57481824
260,6.065167851,3.57472192
261,6.0850594,3.5746464
262,6.1048244,3.57618144
263,6.124549805,3.57501632
264,6.144026716,3.57525024
265,6.163744983,3.57497408
266,6.183478281,3.57472832
267,6.203061582,3.57531648
268,6.222627944,3.57443584
269,6.242035314,3.57400992
270,6.261501108,3.57423808
271,6.280992007,3.57481824
272,6.300551247,3.5746464
273,6.320161926,3.57502816
274,6.339815958,3.57527424
275,6.359577164,3.57530432
276,6.379231255,3.57515424
277,6.399056635,3.57429792
278,6.419002218,3.57401568
279,6.438872175,3.5745504
280,6.458618195,3.5738864
281,6.477993889,3.574848
282,6.497474295,3.57505216
283,6.517073353,3.57548288
284,6.848686914,3.57362304
285,6.868424555,3.57377888
286,6.888203619,3.57350272
287,6.90794852,3.57443648
288,6.927547086,3.5742864
289,6.947332212,3.57481888
290,6.967233462,3.57396864
291,6.987010148,3.57411264
292,7.006717068,3.57401056
293,7.026418718,3.57460864
294,7.046172202,3.57426848
295,7.065763482,3.5741968
296,7.085566651,3.57385696
297,7.105372189,3.57376672
298,7.125345819,3.57337056
299,7.1450995,3.57389664
300,7.164869759,3.5751008
301,7.184342153,3.57496256
302,7.203858228,3.5746928
303,7.223607217,3.57472864
304,7.243358843,3.5744608
305,7.263019844,3.5743168
306,7.28273997,3.57459072
307,7.302456187,3.57521472
308,7.322028426,3.57455648
309,7.341492677,3.57391424
310,7.361080145,3.57455648
311,7.380860424,3.57426848
312,7.400854823,3.5743824
313,7.420755774,3.57356896
314,7.440559956,3.57464448
315,7.460324038,3.57411264
316,7.480216844,3.57328672
317,7.499890253,3.57339488
318,7.519572379,3.57515488
319,7.539072997,3.5743104
320,7.558638206,3.57452096
321,7.578255371,3.57494464
322,7.597890338,3.57464448
323,7.617551725,3.57476448
324,7.762749385,3.5737104
325,7.78248586,3.57558208
326,7.802040759,3.57366848
327,7.821703858,3.57441024
328,7.841293571,3.574888
329,7.860842395,3.57430208
330,7.880556492,3.57568416
331,7.900589987,3.57518208
332,7.920332986,3.57499616
333,7.94008594,3.574224
334,7.959787826,3.57452448
335,7.97953384,3.57464416
336,7.999247468,3.5741184
337,8.019074527,3.57475808
338,8.038872145,3.57463808
339,8.05859539,3.5739984
340,8.078392613,3.57443392
341,8.098013192,3.57538016
342,8.117547399,3.57460832
343,8.137074737,3.57392064
344,8.156688175,3.57452992
345,8.176168646,3.57483392
346,8.19601732,3.57413376
347,8.215792956,3.57425408
348,8.235333041,3.57360864
349,8.254980434,3.57381248
350,8.274650511,3.57570816
351,8.294299624,3.57521216
352,8.314024664,3.57513376
353,8.333856587,3.57488192
354,8.353539895,3.57385472
355,8.37335785,3.57477664
356,8.393138011,3.57394464
357,8.412846598,3.57399264
358,8.432541244,3.574224
359,8.45221837,3.57457856
360,8.471942979,3.57353632
361,8.49169821,3.57458432
362,8.511513256,3.57338272
363,8.53121729,3.5737584
364,8.551017469,3.57330496
365,8.570602623,3.57442816
366,8.590206652,3.57391424
367,8.609673507,3.57401056
368,8.629548052,3.57355456
369,8.64920576,3.57370464
370,8.668804189,3.57509184
371,8.688357419,3.57317312
372,8.708091959,3.57447008
373,8.727803243,3.57383648
374,8.873707545,3.57442208
375,8.89327014,3.57330496
376,8.912835747,3.57331136
377,8.932581249,3.57391456
378,8.952233775,3.57343456
379,8.971936468,3.57502592
380,8.99159925,3.5738608
381,9.011178947,3.57485184
382,9.030956046,3.57341056
383,9.050546288,3.57369248
384,9.069983628,3.57383648
385,9.0894434,3.57390912
386,9.108959429,3.57330496
387,9.128514457,3.57362048
388,9.148102643,3.57375264
389,9.167697782,3.57284288
390,9.187297838,3.57384256
391,9.206926886,3.57462624
392,9.226613624,3.57447072
393,9.246312791,3.57275872
394,9.265948395,3.57365088
395,9.285686992,3.57384864
396,9.30532042,3.57409216
397,9.325063398,3.57377056
398,9.344737537,3.57378272
399,9.364603898,3.57345248
400,9.384261074,3.57240704
401,9.403803109,3.57438656
402,9.423290575,3.5739568
403,9.44292641,3.57389056
404,9.462683538,3.57484608
405,9.48243131,3.57326272
406,9.502009677,3.5738128
407,9.521482941,3.57391456
408,9.540989512,3.57383648
409,9.560550269,3.5735728
410,9.579966787,3.57396288
411,9.599484086,3.57228704
412,9.618944193,3.57280736
413,9.638585888,3.57348256
414,9.658203072,3.5735424
415,9.677818137,3.5743504
416,9.697462304,3.57290912
417,9.717142866,3.5732208
418,9.736746956,3.57318496
419,9.756320787,3.5735904
420,9.776039052,3.5742544
421,9.795644184,3.57326272
422,9.81529336,3.5739024
423,9.961587145,3.57349696
424,9.981484862,3.57271936
425,10.001460709,3.57331072
426,10.020916935,3.57405856
427,10.040636306,3.57489664
428,10.060293644,3.57371008
429,10.079820403,3.57465088
430,10.099314525,3.5726832
431,10.118748199,3.57443456
432,10.138281618,3.57311872
433,10.15784229,3.57286656
434,10.177360928,3.57394464
435,10.196933923,3.57447104
436,10.216670482,3.57405856
437,10.236309056,3.57311872
438,10.25582686,3.57460864
439,10.275520719,3.57362048
440,10.295208039,3.57481856
441,10.314894244,3.57403424
442,10.334570603,3.57359648
443,10.35411318,3.57339488
444,10.373669385,3.57399872
445,10.393077531,3.57332288
446,10.412577635,3.57207968
447,10.432029177,3.57377056
448,10.451499827,3.5741184
449,10.471059535,3.57420832
450,10.49051028,3.5732448
451,10.510022391,3.5744288
452,10.529586287,3.57473472
453,10.54919422,3.57433856
454,10.56873229,3.57413664
455,10.58831926,3.57366848
456,10.607811286,3.57422656
457,10.627409447,3.5739264
458,10.64696256,3.57356032
459,10.666438453,3.57314272
460,10.685848132,3.57438656
461,10.705402559,3.57322688
462,10.725079893,3.57234688
463,10.744733578,3.5736624
464,10.764499468,3.57364416
465,10.784181094,3.57372864
466,10.80385783,3.57413056
467,10.823509441,3.57393824
468,10.843253547,3.57319712
469,10.863027458,3.57292064
470,10.882741741,3.57418464
471,10.902561203,3.57362048
472,10.92224322,3.5734944
473,11.06842936,3.57328096
474,11.08786957,3.57413408
475,11.107280206,3.5730048
476,11.12682041,3.57259872
477,11.14638103,3.57359648
478,11.165989414,3.57350656
479,11.185541607,3.5732512
480,11.205178586,3.5732512
481,11.224778273,3.57433216
482,11.244442313,3.57343456
483,11.264095813,3.57287872
484,11.283835728,3.57423008
485,11.303620374,3.57231648
486,11.323153609,3.57295072
